0.641
0.395
0.285
0.28
0.153
0.151
0.295
0.386
0.166
0.213
0.262
0.552
0.809
0.627
0.527
0.333
0.233
0.177
0.153
0.156
0.197
0.186
0.378
0.678
2.989
0.856
0.562
0.341
0.298
0.386
0.27
0.261
0.207
0.226
0.499
1.249
2.081
1.496
1.258
0.869
0.722
0.763
0.557
0.565
0.448
0.585
1.102
1.945
3.355
2.277
1.563
1.002
0.918
0.702
0.618
0.673
0.449
0.95
1.118
1.597
2.198
1.176
1.784
0.708
0.615
0.522
0.478
0.459
0.336
0.391
0.804
1.543
1.944
0.91
0.683
0.704
0.621
0.521
0.49
0.358
0.243
0.286
0.391
0.798
1.823
0.484
0.448
0.429
0.304
0.302
0.297
0.247
0.151
0.161
0.209
0.499
0.832
0.641
0.644
0.508
0.419
0.425
0.378
0.352
0.396
0.549
0.914
1.641
2.401
2.125
2.016
1.44
1.391
1.444
1.324
1.414
1.166
1.444
1.736
2.094
3.172
2.41
2.339
1.901
1.742
1.6
1.5
1.497
1.015
1.171
1.283
1.76
2.626
1.793
1.498
1.411
1.172
1.046
1.241
1.098
0.924
1.275
1.618
2.403
3.299
2.851
3.13
2.976
2.516
2.662
2.742
2.528
2.739
2.968
3.428
4.805
5.1
5.005
5.402
4.626
4.047
3.794
3.265
3.284
3.531
3.707
4.797
6.303
7.476
5.931
6.265
5.548
4.836
4.178
3.244
3.657
3.344
3.568
4.376
5.626
6.774
5.755
6.465
5.547
5.232
5.144
3.945
4.37
3.681
4.093
4.495
4.902
5.956
5
5.012
5.07
4.653
3.624
3.828
3.887
3.369
3.76
4
4.493
5.182
4.42
4.652
4.744
4.25
3.686
3.583
3.232
3.064
3.288
3.075
3.751
3.934
3.689
3.637
3.417
2.781
2.585
2.467
2.194
2.017
2.056
2.149
2.485
2.492
2.257
2.431
2.175
1.895
1.828
1.722
1.669
1.406
1.365
1.513
1.749
1.799
1.75
1.864
1.478
1.453
1.255
1.085
1.128
0.868
0.932
1.075
1.347
1.579
1.543
1.464
1.607
1.556
1.225
1.116
1.081
1.045
1.235
1.542
1.919
2.422
2.579
2.654
2.642
2.456
2.292
2.294
2.25
2.192
2.461
2.791
2.995
3.785
4.144
4.027
3.912
3.621
3.247
3.01
2.919
2.672
2.812
2.988
3.135
3.665
3.635
3.528
3.451
3.319
3.089
3.011
2.893
2.64
2.664
2.615
2.686
2.98
2.845
2.601
2.305
2.169
2.11
2.001
1.82
1.447
1.442
1.477
1.523
1.624
1.554
1.451
1.335
1.303
1.282
1.353
1.206
1.009
1.03
1.095
1.176
1.28
1.319
1.252
1.148
1.082
0.989
0.938
0.877
0.794
0.805
0.809
0.831
0.968
1.021
1.048
1.022
1.035
1.096
1.149
1.247
1.301
1.867
3.274
4.751
6.56
8.157
8.937
9.102
8.698
8.075
7.96
7.746
7.238
7.558
7.961
8.21
9.005
9.267
9.287
9.047
8.324
7.563
7.489
7.314
7.087
7.5
7.734
7.973
8.47
8.642
8.581
8.081
7.42
6.716
6.622
6.744
6.623
6.817
7.086
7.321
7.206
7.291
7.145
6.467
5.629
4.795
4.714
4.714
4.802
4.871
5.194
5.431
5.666
5.498
5.506
4.863
4.321
3.891
3.891
3.956
3.8
3.889
4.071
4.248
4.531
4.537
4.481
4.134
3.617
3.206
